Code_CIS;Code_CIP13;Num_Element;Nom_Element;Recipient
68699674;3400930172247;1;comprimé;plaquette(s)
68699820;3400927712913;1;comprimé;plaquette(s)
68699820;3400927713392;1;comprimé;plaquette(s)
68700817;3400921957754;1;comprimé;plaquette(s)
68703172;3400938396546;1;suppositoire;plaquette(s) thermoformée(s)
68705554;3400933523664;1;solution;flacon(s)
68706624;3400930067116;1;suspension;récipient(s) unidose(s)
68708415;3400930237243;1;solution;seringue(s) préremplie(s)
68708664;3400955952688;1;lyophilisat;flacon(s)
68708664;3400955952688;2;solution;flacon(s)
68710067;3400921904475;1;comprimé;plaquette(s) thermoformée(s)
68710067;3400921904765;1;comprimé;plaquette(s) thermoformée(s)
68710989;3400930126097;1;comprimé actif (rose);plaquette(s)
68710989;3400930126097;2;comprimé placebo (blanc);plaquette(s)
68712285;3400934544927;1;comprimé;plaquette(s) thermoformée(s)
68713704;3400933484712;1;gélule;plaquette(s) thermoformée(s)
68714222;3400949274840;1;comprimé;plaquette(s)
68719194;3400935602251;1;comprimé;plaquette(s) thermoformée(s)
68719194;3400949504831;1;comprimé;plaquette(s) thermoformée(s)
68719194;3400949510573;1;comprimé;plaquette(s) thermoformée(s)
68719194;3400949510863;1;comprimé;plaquette(s) thermoformée(s)
68719194;3400955005353;1;comprimé;plaquette(s) thermoformée(s)
68721487;3400939593708;1;solution;seringue(s) préremplie(s)
68721665;3400936618251;1;comprimé;plaquette(s)
68721786;3400930190098;1;comprimé;plaquette(s)
68722386;3400922415291;1;comprimé;plaquette(s) thermoformée(s)
68722564;3400956996773;1;solution;flacon(s)
68723723;3400930269220;1;suppositoire;plaquette(s)
68725005;3400933713751;1;comprimé;plaquette(s) thermoformée(s)
68726979;3400937914796;1;gélule;plaquette(s) thermoformée(s)
68727038;3400935157331;1;sirop;flacon(s)
68727159;3400921905137;1;comprimé rose (comprimé actif);plaquette(s) thermoformée(s)
68727159;3400921905137;2;comprimé blanc (comprimé placebo);plaquette(s) thermoformée(s)
68727159;3400921905595;1;comprimé rose (comprimé actif);plaquette(s) thermoformée(s)
68727159;3400921905595;2;comprimé blanc (comprimé placebo);plaquette(s) thermoformée(s)
68727180;3400935242938;1;solution;ampoule(s)
68728453;3400932420285;1;collyre;flacon(s)
68728738;3400949894338;1;comprimé;plaquette(s) thermoformée(s)
68729480;3400927721847;1;poudre;flacon(s)
68729480;3400927721847;2;solvant;flacon(s)
68731823;3400949004478;1;dispositif;sachet(s)
68732658;3400932674886;2;solvant;ampoule(s)
68735615;3400937186438;1;gélule;plaquette(s)
68735818;3400939535166;1;solution;seringue(s) préremplie(s)
68735825;3400930149379;1;comprimé;plaquette(s)
68735825;3400930149386;1;comprimé;plaquette(s)
68737032;3400949215768;1;collyre;flacon(s)
68739019;3400938441871;1;poudre;flacon(s)
68739115;3400921610550;1;capsule;plaquette(s) thermoformée(s)
68740103;3400958157646;1;solution;seringue(s) préremplie(s)
68740103;3400958157707;1;solution;seringue(s) préremplie(s)
68740295;3400930874677;1;plante(s);sachet(s)
68740943;3400957475192;1;gélule;sachet(s)
68743715;3400922324241;1;comprimé;plaquette(s)
68743715;3400922324821;1;comprimé;plaquette(s)
68744977;3400930236017;1;comprimé;plaquette(s)
68745374;3400956215577;1;poudre;flacon(s)
68747126;3400932373697;1;granulés;sachet(s)
68747507;3400932857241;1;suspension;seringue(s) préremplie(s)
68748071;3400937129138;1;gélule;plaquette(s)
68748071;3400937129367;1;gélule;plaquette(s)
68748071;3400939540948;1;gélule;flacon(s)
68748071;3400939541198;1;gélule;flacon(s)
68748502;3400936786073;1;comprimé;plaquette(s)
68749248;3400922258034;1;comprimé;plaquette(s)
68749814;3400955067368;1;émulsion;seringue(s) préremplie(s)
68750987;3400933411381;1;suspension;flacon(s)
68751498;3400949105496;1;comprimé;plaquette(s)
68751498;3400949105786;1;comprimé;plaquette(s)
68751765;3400930130186;1;comprimé;plaquette(s)
68752689;3400930256831;1;gélule;plaquette(s)
68753129;3400937356534;1;comprimé;plaquette(s)
68753129;3400937733236;1;comprimé;plaquette(s)
68754366;3400935796677;1;collutoire;flacon(s)
68754843;3400935650627;1;gel;récipient(s) unidose(s)
68756495;3400955074236;1;poudre;flacon(s)
68756495;3400955074236;2;solvant;ampoule(s)
68758126;3400930029961;1;comprimé;plaquette(s) thermoformée(s)
68758432;3400933160050;1;solution;flacon(s)
68758432;3400933160111;1;solution;flacon(s)
68758674;3400931796435;1;comprimé;tube(s)
68759025;3400936588752;1;solution;stylo prérempli
68759274;3400930174586;1;comprimé;plaquette(s)
68759769;3400930158609;1;comprimé;plaquette(s)
68759769;3400930158623;1;comprimé;plaquette(s)
68759947;3400930089026;1;comprimé;plaquette(s)
68760013;3400930915462;1;pommade;tube(s)
68761542;3400930084076;1;comprimé;plaquette(s) thermoformée(s)
68762516;3400934751691;1;comprimé;plaquette(s)
68762516;3400934751981;1;comprimé;plaquette(s)
68762562;3400938478723;1;crème;tube(s)
68762676;3400936738867;1;solution;flacon(s)
68764346;3400932341641;1;comprimé;plaquette(s) thermoformée(s)
68765170;3400936560147;1;comprimé;plaquette(s) thermoformée(s)
68765423;3400922495194;1;gélule;plaquette(s)
68766984;3400935647085;1;comprimé;plaquette(s) thermoformée(s)
68768818;3400937516693;1;comprimé;plaquette(s)
68768818;3400937516983;1;comprimé;plaquette(s)
68771419;3400932606702;1;comprimé;plaquette(s) thermoformée(s)
68772407;3400930083178;1;solution;flacon(s)
68773676;3400936530560;1;comprimé;plaquette(s) thermoformée(s)
68773758;3400955010982;1;solution;flacon(s)
68774041;3400949929559;1;comprimé;plaquette(s) thermoformée(s)
68774041;3400949929610;1;comprimé;plaquette(s) thermoformée(s)
68774365;3400930060308;1;gélule;plaquette(s)
68775531;3400936384828;1;sirop;flacon(s)
68777767;3400936558076;1;comprimé;plaquette(s) thermoformée(s)
68778495;3400937780421;1;comprimé;plaquette(s)
68778495;3400937795500;1;comprimé;plaquette(s)
68779654;3400927999413;1;sirop;flacon(s)
68781121;3400930043776;1;comprimé;tube(s)
68782718;3400933778927;1;comprimé;plaquette(s) thermoformée(s)
68782718;3400937148696;1;comprimé;plaquette(s) thermoformée(s)
68783058;3400939409917;1;solution;flacon(s)
68783058;3400939410166;1;solution;flacon(s)
68783058;3400939410227;1;solution;flacon(s)
68785600;3400939675763;1;comprimé;plaquette(s)
68786410;3400935539465;1;solution;ampoule(s)
68787170;3400927903250;1;solution;cartouche(s)
68787715;3400930036228;1;comprimé;flacon(s)
68787715;3400936381865;1;comprimé;plaquette(s) thermoformée(s)
68788824;3400930034392;1;solution;seringue(s) préremplie(s)
68789050;3400930180372;1;solution;flacon(s)
68789050;3400930603277;1;solution;flacon(s)
68789755;3400921867992;1;comprimé;plaquette(s) thermoformée(s)
68789755;3400921868654;1;comprimé;plaquette(s) thermoformée(s)
68789755;3400930151211;1;comprimé;flacon(s)
68790106;3400935149176;1;comprimé;plaquette(s)
68790394;3400936993020;1;solution;seringue(s) préremplie(s)
68794211;3400934999161;1;poudre;sachet(s)-dose(s)
68795345;3400955000259;1;solution;seringue(s) préremplie(s)
68795701;3400926783679;1;solution;flacon(s)
68799614;3400935146793;1;comprimé;plaquette(s) thermoformée(s)
68799614;3400935146854;1;comprimé;plaquette(s) thermoformée(s)
68799977;3400930242087;1;solution;seringue(s) préremplie(s)
68800618;3400936116269;1;comprimé;plaquette(s)
68800618;3400937290616;1;comprimé;plaquette(s)
68800714;3400949004195;1;comprimé;plaquette(s)
68800714;3400949004201;1;comprimé;plaquette(s)
68802779;3400934152566;1;comprimé;film(s) thermosoudé(s)
68803920;3400938710434;1;comprimé;plaquette(s)
68804011;3400937764803;1;capsule;plaquette(s)
68805483;3400949001897;1;comprimé;plaquette(s) thermoformée(s)
68805939;3400936744080;2;solvant;ampoule(s)
68806037;3400930007327;1;capsule;flacon(s)
68806603;3400922274751;1;comprimé;plaquette(s) thermoformée(s)
68808515;3400955043935;1;comprimé;flacon(s)
68808732;3400933607104;1;gélule;plaquette(s) thermoformée(s)
68808796;3400936535015;1;gélule;flacon(s)
68810320;3400949002481;1;comprimé;plaquette(s) thermoformée(s)
68810441;3400935378583;1;comprimé;plaquette(s) thermoformée(s)
68810459;3400958405327;1;solution;ampoule(s)
68810740;3400930106860;1;gélule;plaquette(s)
68810740;3400930106884;1;gélule;plaquette(s)
68811073;3400930090114;1;comprimé;plaquette(s)
68814685;3400930079485;1;comprimé;plaquette(s) formée(s) à froid
68816348;3400939724133;1;comprimé;plaquette(s)
68818192;3400930400005;1;comprimé;plaquette(s)
68820460;3400931886365;1;suppositoire;film(s) thermosoudé(s)
68821142;3400930232767;1;solution;seringue(s) préremplie(s)
68821893;3400934775246;1;solution;ampoule(s)
68822550;3400921675894;1;comprimé;plaquette(s)
68822568;3400933473136;1;gélule;plaquette(s) thermoformée(s)
68822568;3400933761196;1;gélule;plaquette(s) thermoformée(s)
68822568;3400937146227;1;gélule;plaquette(s) thermoformée(s)
68822568;3400937146395;1;gélule;plaquette(s) thermoformée(s)
68822739;3400949025152;1;poudre;sachet(s)-dose(s)
68822746;3400921709476;1;solution;cartouche(s)
68822881;3400934587160;1;collyre;récipient(s) unidose(s)
68823378;3400930114759;1;comprimé;plaquette(s)
68823378;3400930114773;1;comprimé;plaquette(s)
68823442;3400926963422;1;comprimé;plaquette(s)
68826374;3400927561337;1;dispositif;sachet(s)
68826958;3400930201992;1;comprimé;flacon(s)
68826958;3400934865176;1;comprimé;flacon(s)
68826958;3400934865237;1;comprimé;flacon(s)
68827490;3400927498190;1;comprimé;plaquette(s)
68828471;3400930348673;1;suppositoire;plaquette(s) thermoformée(s)
68829121;3400939734996;1;comprimé;plaquette(s) thermoformée(s)
68829541;3400921896510;1;comprimé;plaquette(s) thermoformée(s)
68829541;3400930217542;1;comprimé;plaquette(s) thermoformée(s)
68830091;3400938197235;1;comprimé;plaquette(s) thermoformée(s)
68830198;3400934641190;1;comprimé;plaquette(s)
68830999;3400949004140;1;gélule;plaquette(s) thermoformée(s)
68830999;3400949004157;1;gélule;plaquette(s) thermoformée(s)
68831503;3400927481970;1;gélule;plaquette(s)
68831670;3400933814687;1;comprimé;plaquette(s)
68831670;3400933823382;1;comprimé;plaquette(s)
68831670;3400933823443;1;comprimé;plaquette(s)
68836272;3400930182338;1;gélule;plaquette(s) thermoformée(s)
68837972;3400934207839;1;comprimé;plaquette(s) thermoformée(s)
68840153;3400937057356;1;gélule;flacon(s)
68840153;3400937076807;1;gélule;plaquette(s) thermoformée(s)
68840694;3400927810947;1;gélule;plaquette(s)
68841180;3400949956234;1;comprimé;plaquette(s) formée(s) à froid
68843466;3400937119832;1;gélule;plaquette(s) thermoformée(s)
68844504;3400921958355;1;solution;cartouche(s)
68844917;3400936122123;1;poudre;flacon(s)
68844917;3400936122123;2;solvant;flacon(s)
68846850;3400930126233;1;comprimé;plaquette(s)
68849070;3400930254295;1;solution;ampoule(s)
68849298;3400938409826;1;gélule;plaquette(s) thermoformée(s)
68849298;3400938410075;1;gélule;plaquette(s) thermoformée(s)
68849298;3400938412956;1;gélule;flacon(s)
68849298;3400958716911;1;gélule;flacon(s)
68849914;3400937280440;1;comprimé;plaquette(s) thermoformée(s)
68849914;3400937280730;1;comprimé;plaquette(s) thermoformée(s)
68850261;3400955088882;1;solution;flacon(s)
68850795;3400930017357;1;comprimé;plaquette(s)
68853282;3400938558838;1;comprimé;plaquette(s)
68853446;3400932715213;1;solution;flacon(s)
68853567;3400930156469;1;comprimé;plaquette(s)
68853567;3400930156483;1;comprimé;plaquette(s)
68853909;3400955015857;1;poudre;flacon(s)
68853909;3400955015857;2;solvant;seringue(s) préremplie(s)
68853923;3400930832394;1;solution;flacon(s)
68862107;3400930168325;1;comprimé;plaquette(s)
68865128;3400934733192;1;solution;seringue(s) préremplie(s)
68865128;3400934733314;1;solution;seringue(s) préremplie(s)
68865904;3400931929741;1;comprimé;plaquette(s) thermoformée(s)
68865904;3400931930112;1;comprimé;plaquette(s) thermoformée(s)
68871572;3400927731723;1;comprimé;plaquette(s)
68871572;3400927731891;1;comprimé;plaquette(s)
68872279;3400930195352;1;gélule;plaquette(s)
68872941;3400937104524;1;comprimé;plaquette(s) thermoformée(s)
68872941;3400937104814;1;comprimé;plaquette(s) thermoformée(s)
68873833;3400931754732;1;comprimé;plaquette(s)
68873833;3400931788560;1;comprimé;plaquette(s)
68874401;3400933894351;1;sirop;récipient(s) unidose(s)
68874401;3400955891154;1;sirop;récipient(s) unidose(s)
68874789;3400936607194;2;compartiment B;poche(s)
68876092;3400927985744;1;comprimé;plaquette(s)
68876142;3400930008102;1;comprimé;plaquette(s)
68876142;3400936106734;1;comprimé;flacon(s)
68878549;3400936249134;1;poudre;flacon(s)
68878549;3400936249134;2;solvant;seringue(s) préremplie(s)
68878862;3400939593586;1;solution;seringue(s) préremplie(s)
68879206;3400938088373;1;comprimé;plaquette(s)
68879708;3400936866829;1;comprimé;plaquette(s) thermoformée(s)
68879708;3400936867420;1;comprimé;flacon(s)
68880443;3400938860337;1;gel;sachet(s)-dose(s)
68880774;3400927604362;1;comprimé;plaquette(s)
68881730;3400930182543;1;comprimé;plaquette(s)
68882298;3400930005682;1;comprimé;plaquette(s)
68882298;3400930005989;1;comprimé;plaquette(s)
68883635;3400933798628;1;gélule;plaquette(s)
68884833;3400930726617;1;comprimé;plaquette(s)
68885675;3400938416459;1;poudre;sachet(s)-dose(s)
68885675;3400957221751;1;poudre;sachet(s)-dose(s)
68886179;3400955297390;1;solution;ampoule(s)
68887103;3400934210501;1;comprimé;plaquette(s)
68887103;3400936686557;1;comprimé;plaquette(s)
68887509;3400936819573;1;crème;tube(s)
68888543;3400930126332;1;comprimé;tube(s)
68888874;3400956401062;1;solution;ampoule(s)
68888917;3400935930583;1;comprimé;plaquette(s) thermoformée(s)
68890786;3400935738196;1;comprimé;plaquette(s)
68891831;3400927958830;1;gélule;plaquette(s)
68892755;3400937081078;1;comprimé;plaquette(s) thermoformée(s)
68893921;3400930080283;1;comprimé;plaquette(s)
68893921;3400930080290;1;comprimé;plaquette(s)
68895395;3400939174723;1;comprimé;plaquette(s) thermoformée(s)
68896312;3400939260341;1;comprimé;plaquette(s) formée(s) à froid
68896312;3400939260631;1;comprimé;plaquette(s) formée(s) à froid
68900650;3400939664538;1;comprimé;plaquette(s) thermoformée(s)
68901510;3400933595692;1;granulés;sachet(s)
68901873;3400936249363;1;poudre;flacon(s)
68901873;3400936249363;2;solvant;seringue(s) préremplie(s)
68902014;3400930117415;1;solution;sachet(s)
68903689;3400935314659;1;comprimé;plaquette(s)
68903689;3400935314710;1;comprimé;plaquette(s)
68906660;3400938271256;1;comprimé;plaquette(s)
68906735;3400927915666;1;granulés;sachet(s)
68906742;3400934385018;1;poudre;cartouche(s) bicompartimentée(s)
68906742;3400934385018;2;solvant;cartouche(s) bicompartimentée(s)
68909329;3400928022295;1;suspension;sachet(s)
68909592;3400938354904;1;comprimé;plaquette(s)
68913719;3400930200049;1;gélule;plaquette(s)
68914027;3400930161340;1;comprimé;flacon(s)
68915556;3400935754806;1;poudre;flacon(s)
68915823;3400939223612;1;comprimé;plaquette(s)
68915823;3400939223902;1;comprimé;plaquette(s)
68916099;3400930020913;1;comprimé;plaquette(s) thermoformée(s)
68916754;3400939614731;1;comprimé;plaquette(s) thermoformée(s)
68921769;3400930822630;1;crème;tube(s)
68923567;3400930037614;1;comprimé;plaquette(s) thermoformée(s)
68924181;3400956225163;1;solution;flacon(s)
68924181;3400956318575;1;solution;flacon(s)
68925148;3400932213979;1;crème;tube(s)
68925632;3400930351635;1;comprimé;plaquette(s) thermoformée(s)
68928009;3400933397562;1;suspension;sachet(s)
68928062;3400949000326;1;comprimé;plaquette(s) thermoformée(s)
68928112;3400936359925;1;comprimé;plaquette(s) thermoformée(s)
68928112;3400957678128;1;comprimé;plaquette(s) thermoformée(s)
68929381;3400955034469;1;solution;flacon(s)
68929602;3400926796167;1;comprimé;plaquette(s)
68931884;3400934316869;1;comprimé;plaquette(s)
68932534;3400930072318;1;solution;flacon(s)
68932559;3400938178425;1;comprimé;plaquette(s) thermoformée(s)
68932559;3400938178593;1;comprimé;flacon(s)
68933636;3400934051289;1;crème;tube(s)
68933636;3400934573491;1;crème;tube(s)
68934211;3400930060391;1;gélule;plaquette(s)
68934841;3400927501944;1;comprimé;plaquette(s)
68936600;3400932020980;1;comprimé;plaquette(s) thermoformée(s)
68937321;3400927926952;1;comprimé;plaquette(s) thermoformée(s)
68937321;3400938054545;1;comprimé;plaquette(s) thermoformée(s)
68937442;3400935777058;1;poudre;flacon(s)
68938811;3400935769763;1;comprimé;plaquette(s) thermoformée(s)
68944294;3400956189281;1;poudre;flacon(s)
68944294;3400956189281;2;solvant;ampoule(s)
68945421;3400934062285;1;gel;tube(s)
68946021;3400930002551;1;comprimé rose (actif);plaquette(s)
68946021;3400930002551;2;comprimé blanc (placebo);plaquette(s)
68947002;3400930057704;1;suppositoire;plaquette(s)
68948481;3400927441530;1;comprimé;plaquette(s)
68948481;3400927441769;1;comprimé;plaquette(s)
68948990;3400949730537;1;sirop;sachet(s)-dose(s)
68950692;3400935726599;1;comprimé;flacon(s)
68951171;3400956510672;1;poudre;flacon(s)
68951381;3400934827617;1;comprimé;plaquette(s)
68951381;3400956114122;1;comprimé;plaquette(s)
68951698;3400930592700;1;comprimé;plaquette(s) thermoformée(s)
68952241;3400941536861;1;solution;ampoule(s)
68952704;3400935436818;1;gélule;plaquette(s)
68952704;3400956271528;1;gélule;plaquette(s)
68953261;3400937262699;1;comprimé;plaquette(s) thermoformée(s)
68953261;3400937401289;1;comprimé;plaquette(s) thermoformée(s)
68954751;3400938215427;1;solution;seringue(s) préremplie(s)
68954979;3400927939389;1;solution;cartouche(s)
68956300;3400936726741;1;ovule;plaquette(s)
68956396;3400955040354;1;poudre;flacon(s)
68956599;3400935256546;1;solution;seringue(s) préremplie(s)
68957644;3400932787821;1;gélule;plaquette(s) thermoformée(s)
68957758;3400936737518;1;comprimé;plaquette(s)
68961183;3400958696596;1;gaz;bouteille(s)
68961183;3400958696657;1;gaz;bouteille(s)
68964585;3400931499787;1;solution;flacon(s)
68964585;3400931499909;1;solution;flacon(s)
68966337;3400933111434;1;comprimé;plaquette(s)
68966390;3400955068174;1;poudre;flacon(s)
68971188;3400930192740;1;comprimé blanc;plaquette(s)
68971188;3400930192740;2;comprimé vert;plaquette(s)
