Code CIS;numElement;Forme pharmaceutique Elmt;Nom Element;Nom Nature;Référence dosage;Code substance;numOrdreEdit;Dosage;Nom du composant
60101406;1;comprimé;comprimé;Substances actives.;pour un comprimé;28165;1;;amoxicilline trihydratée
60105162;1;comprimé;comprimé;Substances actives.;pour un comprimé;16849;1;600 mg pour un comprimé;gabapentine
60105568;1;solution;solution;Fractions thérapeutiques.;pour 1 mL de solution;83934;1;10 mg pour 1 mL de solution;ropivacaïne (chlorhydrate de)
60105568;1;solution;solution;Substances actives.;pour 1 mL de solution;38741;1;;ropivacaïne (chlorhydrate de) monohydraté
60106606;1;poudre;poudre;Substances actives.;pour une seringue préremplie;80439;1;250 UI pour une seringue préremplie;moroctocog alfa ((MAMMIFERE/HAMSTER/CELLULES CHO))
60106848;1;comprimé;comprimé;Substances actives.;pour un comprimé;01807;1;0,02 mg pour un comprimé;éthinylestradiol
60106848;1;comprimé;comprimé;Substances actives.;pour un comprimé;18867;2;3 mg pour un comprimé;drospirénone
60106862;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;5 mg pour un comprimé;amlodipine
60106862;1;comprimé;comprimé;Substances actives.;pour un comprimé;31416;1;300 mg pour un comprimé;irbésartan
60106862;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;;amlodipine (bésilate d')
60107747;1;solution;solution;Substances actives.;pour 100 g;00688;1;16,7 g pour 100 g;lactique (acide)
60107747;1;solution;solution;Substances actives.;pour 100 g;00690;2;16,7 g pour 100 g;salicylique (acide)
60107932;1;gélule;gélule;Substances actives.;pour une gélule;04204;1;162 mg pour une gélule;charbon activé
60108518;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;46704;1;17,93 mg;oxycodone
60108518;1;gélule;gélule;Substances actives.;pour une gélule;05087;1;20 mg pour une gélule;oxycodone (chlorhydrate d')
60108678;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72481;1;250 mg;terbinafine
60108678;1;comprimé;comprimé;Substances actives.;pour un comprimé;32925;1;281,25 mg pour un comprimé;terbinafine (chlorhydrate de)
60108870;1;comprimé;comprimé;Substances actives.;pour un comprimé;21053;1;50 mg pour un comprimé;captopril
60109100;1;gélule;gélule;Substances actives.;pour une gélule;00915;1;200 mg pour une gélule;diltiazem (chlorhydrate de)
60109303;1;pommade;pommade;Substances actives.;pour 100 g de pommade;06825;1;2 g pour 100 g de pommade;mupirocine
60110031;1;solution;solution;Substances actives.;pour 100 ml de solution pour préparation injectable;04401;1;100 ml pour 100 ml de solution pour préparation injectable;eau pour préparations injectables
60110896;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;76589;1;0,5 mg pour un comprimé;entécavir
60110896;1;comprimé;comprimé;Substances actives.;pour un comprimé;68776;1;;entécavir monohydraté
60111101;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;94881;1;48 mg;magnésium
60111101;1;comprimé;comprimé;Substances actives.;pour un comprimé;03984;2;5 mg pour un comprimé;pyridoxine (chlorhydrate de)
60111101;1;comprimé;comprimé;Substances actives.;pour un comprimé;20879;1;470 mg pour un comprimé;magnésium (lactate de) dihydraté
60111197;1;comprimé;comprimé;Substances actives.;pour un comprimé;25715;1;800 mg pour un comprimé;aciclovir
60111471;1;suspension;suspension;Substances actives.;pour 1 mL de suspension;93657;1;4 mg pour 1 mL de suspension;racécadotril
60111813;1;comprimé;comprimé;Substances actives.;pour un comprimé;03682;1;20 mg pour un comprimé;énalapril (maléate d')
60113814;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;19809;1;80 mg;atorvastatine
60113814;1;comprimé;comprimé;Substances actives.;pour un comprimé;92464;1;86,76 mg pour un comprimé;atorvastatine calcique trihydratée
60116447;1;comprimé;comprimé;Substances actives.;pour un comprimé;71861;1;1 mg pour un comprimé;glimépiride
60116810;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;52431;1;1,6975 mg;périndopril
60116810;1;comprimé;comprimé;Substances actives.;pour un comprimé;00819;2;0,625 mg pour un comprimé;indapamide
60116810;1;comprimé;comprimé;Substances actives.;pour un comprimé;69916;1;2,50 mg pour un comprimé;périndopril arginine
60118715;1;comprimé;comprimé;Substances actives.;pour un comprimé;02171;1;1 mg pour un comprimé;prednisone
60120709;1;comprimé;comprimé;Substances actives.;pour un comprimé;01097;1;200,00 mg pour un comprimé;allopurinol
60120812;1;solution;solution;Fractions thérapeutiques.;pour 1 mL de solution;73952;1;17,33 mg;irinotécan
60120812;1;solution;solution;Substances actives.;pour 1 mL de solution;20915;1;20 mg pour 1 mL de solution;irinotécan (chlorhydrate d') trihydraté
60122628;1;comprimé;comprimé;Substances actives.;pour un comprimé;73594;1;8 mg pour un comprimé;candésartan cilexétil
60122699;1;comprimé;comprimé;Substances actives.;pour un comprimé;87487;1;90 mg pour un comprimé;déférasirox
60122717;1;poudre;poudre;Substances actives.;pour un sachet;55721;1;2,4 g pour un sachet;sévélamer (carbonate de)
60123363;1;comprimé;comprimé;Substances actives.;pour un comprimé;32743;1;5 mg pour un comprimé;finastéride
60123979;1;gel;gel;Substances actives.;pour 100 g de gel;00823;1;2,5 g pour 100 g de gel;kétoprofène
60124020;1;solution;solution;Substances actives.;pour 1 ml;27179;1;2 mg pour 1 ml;eptifibatide
60124472;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;52431;1;3,34 mg;périndopril
60124472;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;10 mg;amlodipine
60124472;1;comprimé;comprimé;Substances actives.;pour un comprimé;09586;1;4 mg pour un comprimé;périndopril tert-butylamine
60124472;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;13,870 mg pour un comprimé;amlodipine (bésilate d')
60124999;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;54693;1;75 mg pour un comprimé;clopidogrel
60124999;1;comprimé;comprimé;Substances actives.;pour un comprimé;52920;1;;clopidogrel (hydrogénosulfate de)
60125777;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;08846;1;100 mg;cyamémazine
60125777;1;comprimé;comprimé;Substances actives.;pour un comprimé;05760;1;146,400 mg pour un comprimé;cyamémazine (tartrate de)
60126377;1;crème;crème;Substances actives.;pour 100 g de crème;25715;1;5 g pour 100 g de crème;aciclovir
60126594;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;5 mg pour un comprimé;olanzapine
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;01397;2;4 DH 5 mg pour un comprimé;belladonna pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;06427;6;4 DH 5 mg pour un comprimé;glonoinum pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;00258;1;4 DH 5 mg pour un comprimé;nux vomica pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;03613;4;4 DH 5 mg pour un comprimé;pulsatilla pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;24551;8;4 DH 5 mg pour un comprimé;vinca minor pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;01851;3;6 DH 5 mg pour un comprimé;argentum nitricum pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;11843;7;6 DH 5 mg pour un comprimé;zincum valerianicum pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;25643;9;8 DH 5 mg pour un comprimé;cocculus indicus pour préparations homéopathiques
60126612;1;comprimé;comprimé;Substances actives.;pour un comprimé;09029;10;8 DH 5 mg pour un comprimé;petroleum pour préparations homéopathiques
60126982;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72550;1;3,8 mg;solifénacine
60126982;1;comprimé;comprimé;Substances actives.;pour un comprimé;32050;1;5 mg pour un comprimé;solifénacine (succinate de)
60127671;1;capsule;capsule;Substances actives.;pour une capsule;04309;2;4 mg pour une capsule;guaïazulène
60127671;1;capsule;capsule;Substances actives.;pour une capsule;02969;1;300 mg pour une capsule;diméticone
60128339;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72550;1;7,5 mg;solifénacine
60128339;1;comprimé;comprimé;Substances actives.;pour un comprimé;32050;1;10 mg pour un comprimé;solifénacine (succinate de)
60129665;1;comprimé;comprimé;Substances actives.;pour un comprimé;02092;1;400 mg pour un comprimé;ibuprofène
60129957;1;solution;solution;Substances actives.;pour un stylo prérempli de 0,35 ml de solution;02345;1;17,5 mg pour un stylo prérempli de 0,35 ml de solution;méthotrexate
60130062;1;solution;solution;Substances actives.;pour une dose mesurée;30613;1;6 microgrammes pour une dose mesurée;formotérol (fumarate de) dihydraté
60130062;1;solution;solution;Substances actives.;pour une dose mesurée;04179;2;100 microgrammes pour une dose mesurée;béclométasone (dipropionate de)
60130354;1;solution;solution;Substances actives.; ;19514;1;qsp 100 ml;hydrogène (peroxyde d'), solution de, à 3 pour cent
60130386;1;pommade;pommade;Substances actives.;pour 100 g de pommade;00129;1;0,100 g pour 100 g de pommade;benjoin du Laos, dit du Siam
60130386;1;pommade;pommade;Substances actives.;pour 100 g de pommade;00234;10;0,984 g pour 100 g de pommade;extrait d'hamamélis (fluide)
60130386;1;pommade;pommade;Substances actives.;pour 100 g de pommade;05434;8;1,474 g pour 100 g de pommade;ichtammol
60130386;1;pommade;pommade;Substances actives.;pour 100 g de pommade;00663;3;5,905 g pour 100 g de pommade;titane (dioxyde de)
60130386;1;pommade;pommade;Substances actives.;pour 100 g de pommade;00929;5;14,763 g pour 100 g de pommade;zinc (oxyde de)
60130742;1;comprimé;comprimé;Substances actives.;pour un comprimé;03339;1;200 mg pour un comprimé;naftidrofuryl (hydrogénooxalate de)
60130906;1;comprimé;comprimé;Substances actives.;pour un comprimé;48528;1;50 mg pour un comprimé;losartan potassique
60131132;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;20740;1;50 mg pour un comprimé;sitagliptine
60131132;1;comprimé;comprimé;Substances actives.;pour un comprimé;21050;1;;sitagliptine (phosphate de) monohydraté
60131805;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;83934;1;2 mg pour 1 ml de solution injectable;ropivacaïne (chlorhydrate de)
60132330;1;solution;solution;Substances actives.;pour 1 ml;95609;1;100 mg pour 1 ml;lévétiracétam
60132572;1;suppositoire;suppositoire;Substances actives.;pour un suppositoire;00532;1;0,690 g pour un suppositoire;glycérol
60132743;1;solution;solution;Substances actives.;pour un flacon;09122;1;200 mg pour un flacon;zidovudine
60133432;1;comprimé;comprimé;Substances actives.;pour un comprimé;03229;1;30 mg pour un comprimé;dextrométhorphane (bromhydrate de)
60133973;1;gélule;gélule;Substances actives.;pour une gélule;66494;1;0,4 mg pour une gélule;tamsulosine (chlorhydrate de)
60135981;1;collyre;collyre;Substances actives.;pour 1 ml;81904;1;0,3 mg pour 1 ml;bimatoprost
60136439;1;comprimé;comprimé;Substances actives.;pour un comprimé;96835;1;15 mg pour un comprimé;aripiprazole
60137021;1;solution;solution;Substances actives.;pour 1 mL de solution;25681;1;10 mg pour 1 mL de solution;lacosamide
60139257;1;gélule;gélule;Substances actives.;pour une gélule;93657;1;100 mg pour une gélule;racécadotril
60139563;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;5 mg pour un comprimé;escitalopram
60139563;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;;escitalopram (oxalate d')
60140010;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;47372;1;50 mg pour un flacon;caspofungine
60140010;1;poudre;poudre;Substances actives.;pour un flacon;78279;1;;caspofungine (acétate de) ((CHAMPIGNON/GLAREA LOZOYENSIS))
60140882;1;comprimé;comprimé;Substances actives.;pour un comprimé;96835;1;10 mg pour un comprimé;aripiprazole
60141614;2;comprimé;comprimé;Substances actives.;pour un comprimé;89276;1;120 mg pour un comprimé;fébuxostat
60142043;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;25 mg pour un comprimé;hydrochlorothiazide
60142043;1;comprimé;comprimé;Substances actives.;pour un comprimé;48528;1;100 mg pour un comprimé;losartan potassique
60143654;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;56421;1;150 mg pour un comprimé;erlotinib
60143654;1;comprimé;comprimé;Substances actives.;pour un comprimé;27387;1;;erlotinib (chlorhydrate d')
60144464;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;62155;1;4 mg pour un comprimé;ropinirole
60144464;1;comprimé;comprimé;Substances actives.;pour un comprimé;35876;1;;ropinirole (chlorhydrate de)
60145580;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;1;20 mg pour un comprimé;simvastatine
60145801;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;38524;1;20 mg;pantoprazole
60145801;1;comprimé;comprimé;Substances actives.;pour un comprimé;67373;1;22,55 mg pour un comprimé;pantoprazole sodique sesquihydraté
60148110;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;04442;2;780 mg;metformine
60148110;1;comprimé;comprimé;Substances actives.;pour un comprimé;40035;1;50 mg pour un comprimé;vildagliptine
60148110;1;comprimé;comprimé;Substances actives.;pour un comprimé;24321;2;1000 mg pour un comprimé;metformine (chlorhydrate de)
60148167;1;solution;solution;Substances actives.;pour 1 ml;85873;1;20 mg pour 1 ml;plérixafor
60148893;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;76541;1;1000 mg pour un comprimé;lanthane
60148893;1;comprimé;comprimé;Substances actives.;pour un comprimé;38263;1;;lanthane (carbonate de) hydraté
60149276;1;solution;solution;Substances actives.;pour 1 ml;04278;1;3 mg pour 1 ml;éphédrine (chlorhydrate d')
60150015;1;liquide;liquide;Substances actives.;pour 1 ml de liquide;62468;1;1,1 g pour 1 ml de liquide;phénylbutyrate de glycérol
60150232;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;78578;1;4 g pour un flacon;fosfomycine
60150232;1;poudre;poudre;Substances actives.;pour un flacon;00876;1;;fosfomycine sodique
60150467;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;70320;1;4,56 mg;donépézil
60150467;1;comprimé;comprimé;Substances actives.;pour un comprimé;33803;1;5 mg pour un comprimé;donépézil (chlorhydrate de)
60150638;1;suspension;suspension;Substances actives.;pour un flacon de 3 mL;27775;1;900 mg pour un flacon de 3 mL;rilpivirine
60150830;1;comprimé;comprimé;Substances actives.;pour un comprimé;00527;1;60 mg pour un comprimé;gliclazide
60151124;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72074;1;8,31 mg;mémantine
60151124;1;comprimé;comprimé;Substances actives.;pour un comprimé;49207;1;10 mg pour un comprimé;mémantine (chlorhydrate de)
60151544;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;05248;1;1000 mg pour un comprimé;amoxicilline
60151544;1;comprimé;comprimé;Substances actives.;pour un comprimé;28165;1;;amoxicilline trihydratée
60151697;1;comprimé;comprimé;Substances actives.;pour un comprimé;02754;1;200 mg pour un comprimé;ofloxacine
60151843;1;solution;solution;Substances actives.;pour une ampoule de 5 ml;01068;1;500 mg pour une ampoule de 5 ml;acide tranexamique
60152411;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;35415;2;32,94 mg;tramadol
60152411;1;comprimé;comprimé;Substances actives.;pour un comprimé;86571;2;37,5 mg pour un comprimé;tramadol (chlorhydrate de)
60152411;1;comprimé;comprimé;Substances actives.;pour un comprimé;02202;1;325 mg pour un comprimé;paracétamol
60152436;1;suspension;suspension;Substances actives.;pour 0,5 ml de suspension injectable;17091;1;720 U pour 0,5 ml de suspension injectable;virus de l'hépatite A souche HM175 inactivé adsorbé ((MAMMIFERE/HUMAIN/CELLULES MRC5))
60152607;1;solution;solution;Fractions thérapeutiques.;pour une ampoule de 1,0 ml;01261;1;4,0 mg;bétaméthasone
60152607;1;solution;solution;Substances actives.;pour une ampoule de 1,0 ml;04509;1;5,3 mg pour une ampoule de 1,0 ml;bétaméthasone (phosphate sodique de)
