Code CIS;Code CIP13;Nature de dispositif
60549391;3400932952953;
60549797;3400937609647;avec aiguille(s)
60549797;3400937609708;avec aiguille(s)
60549911;3400930103777;
60550493;3400955066361;
60550493;3400957909758;
60550568;3400934606533;
60550988;3400933681951;
60552619;3400934088360;
60552925;3400958560422;
60554125;3400937848299;
60555469;3400930130216;
60555889;3400930140055;
60555889;3400930140062;
60556852;3400935338723;
60556852;3400935338952;
60557096;3400932924929;
60557826;3400949196395;
60557826;3400949196517;
60558248;3400938509861;
60558294;3400922000459;
60558554;3400955249436;
60558629;3400930002377;
60558682;3400932755882;
60560046;3400939922492;
60560046;3400939922843;
60560224;3400937167109;
60560224;3400937777179;
60560861;3400938954920;
60561269;3400927640841;
60562606;3400937625616;
60562734;3400930161579;
60562734;3400930161586;
60562855;3400957301927;
60564219;3400939758312;avec pompe(s) doseuse(s)
60565310;3400958058080;
60565723;3400949913299;avec inhalateur(s)
60565730;3400926746599;
60566686;3400949003976;
60566686;3400949003983;
60567418;3400926677770;avec cathéter(s)
60567418;3400926677770;avec seringue(s)
60567418;3400926677831;avec cathéter(s)
60567418;3400926677831;avec seringue(s)
60567418;3400926678081;avec cathéter(s)
60567418;3400926678081;avec seringue(s)
60567418;3400926678142;avec cathéter(s)
60567418;3400926678142;avec seringue(s)
60567418;3400930122297;avec cathéter(s)
60567418;3400930122297;avec tubulure(s)
60567418;3400930187746;avec cathéter(s)
60567418;3400930187746;avec tubulure(s)
60567418;3400933846855;
60567418;3400935200884;
60567418;3400935200945;
60567418;3400935201256;
60567418;3400935201317;
60567418;3400935201485;
60567418;3400935201836;
60567418;3400935202086;
60567418;3400955892045;
60568235;3400922119656;
60568559;3400936391680;
60568559;3400938753486;
60569173;3400930130018;
60569419;3400935473486;
60569419;3400935473547;
60569860;3400937622424;
60570108;3400930034378;avec aiguille(s)
60570108;3400930034378;dans stylo pré-rempli
60570229;3400937776578;
60570229;3400937776639;
60571391;3400933773205;
60572618;3400930131855;
60572746;3400930122600;
60572746;3400930122617;
60574505;3400956493142;
60574868;3400930150085;
60576634;3400932726677;
60576901;3400932869947;
60577565;3400922345871;
60577565;3400922345932;
60578560;3400930021989;
60578852;3400955457442;
60579228;3400930053690;
60580134;3400957850982;
60580369;3400934906602;
60580369;3400934906831;
60581115;3400949003280;
60581211;3400930223321;
60582021;3400927407123;
60582021;3400927407352;
60582092;3400927701917;
60582498;3400926775865;
60582498;3400926775926;
60583187;3400938649420;
60583269;3400937131209;
60583269;3400938555066;
60586660;3400930173497;
60586660;3400930173510;
60587100;3400949185399;
60587100;3400949185689;
60588106;3400941696879;
60588106;3400941696930;
60588704;3400934104831;
60590630;3400938971200;
60591091;3400927998980;
60594326;3400938736748;
60595232;3400939909608;
60595232;3400939914749;
60595727;3400927887710;
60595727;3400937924962;
60595727;3400957071066;
60596010;3400930145944;
60596494;3400927406461;
60596494;3400927406522;
60598673;3400930045947;
60599533;3400936406971;
60599533;3400949500109;
60599533;3400949500192;
60600074;3400930430569;
60600156;3400927977879;
60600334;3400933563356;
60601728;3400941689208;
60602431;3400930212622;
60602431;3400933397623;
60602449;3400955015826;avec adaptateur(s) pour flacon
60602449;3400955015826;avec pansement(s)
60602449;3400955015826;avec piston(s)
60602449;3400955015826;avec set de perfusion
60602449;3400955015826;avec tampon(s) alcoolisé(s)
60603444;3400930245286;
60603444;3400930245293;
60605000;3400934115608;
60605064;3400927495359;
60606586;3400937319744;
60607503;3400930060889;avec chambre(s) de charbon actif
60607503;3400930060889;avec inhalateur(s)
60607955;3400930242803;avec compte-gouttes
60608174;3400930036648;
60608384;3400939457413;
60609568;3400939313313;
60609568;3400957479916;
60610595;3400930130124;
60613075;3400930180488;
60613157;3400936959590;
60613157;3400936959712;
60613673;3400958414190;
60614273;3400939598321;
60614280;3400930044384;avec aiguille(s)
60614889;3400933091460;
60616445;3400955977704;
60616687;3400955021537;
60616751;3400934238475;
60616840;3400934703386;
60616840;3400935802972;
60616840;3400939462783;
60617020;3400922028484;
60617020;3400922028606;
60617052;3400934626753;
60618154;3400933593971;
60618161;3400921659696;
60618229;3400955058410;
60618275;3400927370298;
60618841;3400930147801;
60619174;3400930139165;
60619174;3400930139202;
60620486;3400934331138;
60620664;3400927871689;
60621054;3400930204757;
60621264;3400955774839;
60621442;3400930243473;
60622302;3400958691683;
60622537;3400938139853;
60622537;3400938140163;
60622868;3400930022290;
60623831;3400922137285;
60624171;3400930028490;
60624171;3400930028513;
60625647;3400931307204;
60625921;3400930136492;
60625921;3400934850738;
60625921;3400939627748;
60626197;3400930222393;
60626197;3400938677744;
60626471;3400938673371;avec adaptateur(s) pour flacon
60626471;3400938673371;avec seringue(s) pour administration orale
60627235;3400932184323;
60627235;3400937687249;
60627865;3400958098932;avec seringue(s)
60628554;3400934263729;
60629186;3400936242388;
60630498;3400949729586;
60630498;3400949729647;
60632111;3400930217313;
60632346;3400930143636;
60632638;3400931902775;
60632734;3400921998627;
60633658;3400939711874;
60634703;3400949894109;
60635068;3400955057185;
60635125;3400955837565;
60635449;3400936256118;
60635449;3400936256286;
60635520;3400930130711;
60635520;3400930130728;
60635520;3400930130735;
60635520;3400930130742;
60639052;3400937117531;
60639052;3400937117999;
60639091;3400930063026;
60639248;3400931153764;
60639255;3400936690929;
60639586;3400921872965;
60639586;3400921873337;
60639892;3400930083048;
60641690;3400949710485;
60641854;3400941631245;
60642949;3400930152744;
60642949;3400955057123;
60643442;3400930105245;
60643442;3400930105252;
60643823;3400926883836;
60643976;3400926991746;
60643976;3400926991975;
60645557;3400927350368;avec aiguille(s)
60646132;3400930068519;
60647049;3400932644551;
60647049;3400955422082;
60647323;3400935011169;
60647444;3400958573897;
60647992;3400930202029;avec aiguille(s)
60648158;3400937480291;
60648158;3400937480581;
60648304;3400934717925;
60648304;3400934718175;
60648756;3400930095744;
60648756;3400930095751;
60648770;3400930162705;
60648770;3400930162712;
60649235;3400930101964;
60649235;3400930101995;
60649986;3400938057386;
60650173;3400930171486;
60650173;3400937599900;
60650173;3400937600071;
60650173;3400937600132;
60650173;3400937670678;
60650173;3400937670739;
60650426;3400935177902;
60650789;3400955653622;
60651453;3400935620699;
60651567;3400927399794;
60654271;3400955069317;
60655327;3400930087787;
60656596;3400932060962;
60656596;3400933147792;
60656799;3400930058749;
60656799;3400930058787;
60657189;3400937172240;
60657997;3400949004089;
60657997;3400949004096;
60658330;3400930040249;
60658693;3400955017011;
60658711;3400936410824;
60658750;3400938326000;
60659891;3400937627276;
60660616;3400939530604;
60660655;3400949024032;
60660655;3400949024261;
60660790;3400938329599;
60661312;3400938172799;
60661383;3400930157312;
60661561;3400930095225;
60661814;3400956683178;
60661814;3400956683529;
60662019;3400933899554;
60662058;3400932440276;
60662396;3400949000821;
60662695;3400941759208;
60663142;3400936151567;
60663142;3400937685467;
60663231;3400927732034;
60663441;3400930048351;
60664059;3400955054016;
60664365;3400934384707;
60665360;3400927949555;dans stylo jetable
60665862;3400934117558;
60665862;3400956393275;
60665905;3400936309609;
60665905;3400939167220;
60665912;3400938503197;
60666074;3400935727480;
60669978;3400949003235;
60670037;3400939354415;
60670037;3400939354644;
60670037;3400949500574;
60670037;3400949500581;
60670457;3400938780802;
60670457;3400938781052;
60670489;3400930104934;
60670489;3400930104941;
60670489;3400937993050;
60670806;3400935847638;
60670806;3400949502820;
60670980;3400922016887;
60670980;3400922017198;
60671178;3400936780330;
60672497;3400922011806;
60672974;3400927326066;
60673325;3400927565939;
60673389;3400922108421;
60675618;3400932297955;
60675618;3400932382743;
60676481;3400932190294;
60676951;3400921612790;
60678735;3400930127674;
60679068;3400939425764;
60679068;3400939425993;
60680832;3400955897477;
60681425;3400935417596;
60681934;3400936118041;
60683198;3400934034190;
60683198;3400934034251;
60685046;3400930157336;
60685523;3400927750304;
60685523;3400927750472;
60687652;3400930209455;
60688551;3400930190333;
60689468;3400930234051;
60689468;3400930234068;
60690011;3400930226971;
60691017;3400930024065;
60691177;3400955031123;
60691750;3400930079003;
60691768;3400949273430;
60692261;3400956286546;
60692610;3400955067351;
60693694;3400936746503;
60693694;3400936746671;
60693915;3400938942224;
60694593;3400930185469;
60694853;3400927793066;
60695745;3400930670682;
60696651;3400934053702;
60697664;3400936650657;
60698008;3400927757976;
60698225;3400955060260;
60698990;3400936396883;
60699245;3400926660970;
60699494;3400937124973;
60699494;3400938394764;
60700320;3400941683114;
60700391;3400930055816;
60701582;3400930102671;
60701778;3400938141283;
60702983;3400930212820;
60702983;3400935772954;
60702983;3400937384919;
60703220;3400930591819;
60703487;3400935557506;
60703487;3400935557674;
60703487;3400937199506;
60703576;3400956421114;
60703590;3400933248840;
60703829;3400935721518;
60705552;3400933589950;
60705972;3400930016466;avec tampon(s) alcoolisé(s)
60707699;3400934902819;
60707699;3400934902987;
60707699;3400937842846;
60707788;3400930076217;
60709020;3400930074282;
60709675;3400930021552;
60710275;3400936806108;
60710318;3400956116881;
60711128;3400934243387;
60711128;3400934351358;
60711441;3400935111326;
60712486;3400930151921;
60712956;3400927671029;
60713079;3400941766701;avec aiguille(s)
60714918;3400938201000;
60715272;3400930029541;
60715308;3400938932348;
60715870;3400930107331;
60715870;3400930107355;
60715870;3400930107386;
60716659;3400935653468;
60716659;3400957311513;
60716805;3400930117712;avec aiguille(s)
60716890;3400922357829;
60717355;3400955020332;
60717355;3400955020400;
60717355;3400955020424;
60718902;3400933110772;
60719986;3400949194094;
60719986;3400949194155;
60720216;3400955062844;
60720561;3400955613701;
60722085;3400934718526;
60722085;3400934718694;
60722288;3400930139967;
60722288;3400930139974;
60723461;3400926901677;
60723461;3400926903169;
60724061;3400922092997;
60726518;3400930461327;
60726518;3400930576151;
60726678;3400922359021;
60726849;3400930193792;
60727189;3400949000173;
60727278;3400930163276;
60727755;3400936514133;
60728597;3400941778537;
60728597;3400941778766;
60728775;3400938743081;
60728775;3400938743203;
60729806;3400941560125;
60729806;3400941560583;
60730064;3400934644382;
60730064;3400934749162;
60730566;3400957618735;
60730566;3400957618964;
60730566;3400957619046;
60730566;3400957619107;
60731305;3400930220399;
60731440;3400921784695;
60731440;3400921784985;
60731732;3400927543876;
60734372;3400939616742;
60734372;3400939616803;
60736188;3400937118590;
60736188;3400937118651;
60736761;3400927578885;
60738303;3400937731454;
60739234;3400933649265;
60740076;3400935730961;
60740076;3400935731043;
60740165;3400930044513;
60740165;3400930044520;
60740165;3400930063019;
60741986;3400956113170;
60742508;3400927737008;
60742508;3400927737756;
60742935;3400930755990;
60743994;3400937141772;
60743994;3400937142083;
60744612;3400930004241;
60744612;3400930004258;
60744612;3400930004265;
60744612;3400930004272;
60744612;3400930004289;
60744612;3400930578391;
60744612;3400930578452;
60744612;3400930578971;
60744612;3400930579404;
60744612;3400936340473;
60744612;3400936340534;
60744612;3400936340763;
60744612;3400936340824;
60744612;3400939077178;
60744612;3400939077239;
60744612;3400939077468;
60744612;3400939077529;
60744612;3400939077697;
60744612;3400939077758;
60744612;3400939077819;
60744612;3400939523330;
60744612;3400939523569;
60744612;3400939523620;
60744612;3400955001621;
60744612;3400955001645;
60744612;3400955001652;
60744612;3400955351023;
60744612;3400955351191;
60744612;3400955351252;
60744612;3400955579779;
60744612;3400955579830;
60744612;3400957542061;
60744612;3400957545604;
60745696;3400936143524;
60747099;3400934125942;avec applicateur(s)
60747099;3400934125942;avec canule(s)
60747099;3400934125942;avec piston(s)
60747455;3400935881755;
60747455;3400937224550;
60747996;3400933266189;
60747996;3400933266240;
60747996;3400933266301;
60748062;3400936745261;
60748151;3400956099870;
60748767;3400930208229;
60748831;3400939175324;
60749100;3400936348059;
60752908;3400933449933;
60754492;3400930118795;
60754492;3400939717968;
60754492;3400939718101;
60754528;3400927709142;
60754631;3400930210413;
60754738;3400949621736;
60754738;3400949622108;
60755263;3400939020167;
60755562;3400936468375;
60755562;3400936468436;
60756034;3400934164743;
60756600;3400930771440;
60756917;3400936155411;
60757264;3400937458580;
60757264;3400937458641;
60759607;3400937334471;
60759607;3400938676105;
60759678;3400930040652;
60759685;3400926644024;
60759685;3400926644192;
60759938;3400955627777;
60761704;3400930085141;
60761704;3400930085158;
60762795;3400936910683;
60762795;3400936911055;
60762795;3400936911635;
60763655;3400949001859;
60763961;3400932418626;
60764223;3400930136898;
60764223;3400930136904;
60764337;3400938232745;
60765503;3400933218515;
60765898;3400930233337;
60766498;3400930156391;
60766975;3400939885261;
60767155;3400938783414;
60770621;3400930038055;
60771794;3400956109500;
60772273;3400949000722;
60772273;3400949000739;
60772526;3400934838903;avec dispositif(s) d'administration
60772526;3400934839214;avec dispositif(s) d'administration
60774228;3400937500326;
60774228;3400937500555;
60774438;3400927657702;
60774598;3400937480871;
60774598;3400937492829;
60774655;3400933271732;
60774655;3400934650185;
60774865;3400927827747;
60774947;3400938245813;
60776617;3400935251053;
60779182;3400936520806;
60779773;3400958567346;
60780754;3400937419789;
60780754;3400937419840;
60781361;3400927999291;
60781361;3400927999352;
60781984;3400930222768;avec inhalateur(s)
60782303;3400936468665;
60782303;3400936468726;
60782552;3400934065828;
60782890;3400938269185;
60783533;3400937677073;
60784674;3400930312544;avec compte-gouttes
60785331;3400930110713;
60785331;3400930110720;
60785331;3400930110737;
60785331;3400930110744;
60786337;3400938058109;
60786390;3400930165072;
60786892;3400922183589;
60786892;3400949397198;
60787542;3400937673051;
60787542;3400937673112;
60787542;3400937673280;
60788078;3400927499432;
60789276;3400956604456;
60789290;3400949218899;
60789511;3400930154847;
60789543;3400930008232;
60789970;3400939074276;
