Code_CIS;Code_CIP13;Code_CIP7;Nom_Presentation
69840487;3400930080061;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s)
69840366;3400930224984;;plaquette(s) PVC-Aluminium de 60 comprimé(s)
69840327;3400922301938;2230193;5 sachet(s) polytéréphtalate (PET) polyéthylène basse densité (PEBD) aluminium avec fermeture de sécurité enfant de 1 dispositif(s)
69840149;3400927753725;2775372;28 plaquette(s) PVC PVDC aluminium avec fermeture de sécurité enfant de 1 comprimé(s)
69839823;3400934786013;3478601;40 ampoule(s) en verre brun de 5 ml
69838148;3400922282046;2228204;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
69838148;3400922281674;2228167;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
69836948;3400930040119;;plaquette(s) PVC-Aluminium de 84 gélule(s)
69836948;3400930040096;;plaquette(s) PVC-Aluminium de 56 gélule(s)
69836147;3400930125670;;plaquette(s) aluminium de 28 gélule(s)
69835497;3400930201954;;1 flacon(s) de poudre en verre de 1000 UI - 1 flacon(s) de solvant en verre de 20 ml
69835497;3400930201947;;1 flacon(s) de poudre en verre de 500 UI - 1 flacon(s) de solvant en verre de 10 ml
69835440;3400930116494;;1 seringue préremplie en verre de 0,8 mL avec 1 tampon alcoolisé
69835020;3400937688369;3768836;plaquette(s) thermoformée(s) PVC aluminium de 7 comprimé(s)
69834801;3400936129276;3612927;plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 16  comprimé(s)
69834801;3400936128965;3612896;plaquette(s) thermoformée(s) PVDC PVC-Aluminium de 10  comprimé(s)
69834687;3400930230329;;plaquette(s) PVC polyéthylène PVDC aluminium de 28 gélule(s)
69833133;3400955948896;5594889;1 flacon(s) en verre de 25 ml
69832939;3400930219690;;60 plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s)
69831794;3400930060025;;60 plaquette(s) thermoformée(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s)
69831050;3400930058350;;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 28 comprimé(s)
69829455;3400932310135;3231013;plaquette(s) thermoformée(s) PVC-aluminium de 20 gélule(s)
69828759;3400949694365;4969436;10 flacon(s) polytéréphtalate (PET) brun de 200 ml avec gobelet(s) doseur(s) polypropylène
69828061;3400935518354;3551835;10 poche(s) (VIAFLO) polyéthylène polyamide polypropylène suremballée(s)/surpochée(s) de 1000  ml
69828061;3400935518293;3551829;20 poche(s) (VIAFLO) polyéthylène polyamide polypropylène suremballée(s)/surpochée(s) de 500  ml
69827059;3400937684057;3768405;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)
69827059;3400937272407;3727240;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
69826879;3400949000746;;1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 1 ml avec aiguille(s)
69825930;3400941719455;4171945;plaquette(s) thermoformée(s) PVC PVDC aluminium de 6 comprimé(s)
69825930;3400941573071;4157307;plaquette(s) thermoformée(s) PVC PVDC aluminium de 2 comprimé(s)
69823317;3400935592392;3559239;plaquette(s) PVC-Aluminium de 30 comprimé(s)
69821184;3400930230039;;plaquette(s) PVC aluminium de 28 comprimés (14x12,5 mg + 14x25 mg)
69820901;3400955023753;;10 flacon(s) en verre de 1 g
69819219;3400930223154;3022315;1 boîte(s) polyéthylène haute densité (PEHD) de 100 g avec cuillère doseuse polystyrène
69819023;3400956753239;5675323;10 ampoule(s) en verre de 10 ml
69819023;3400956752577;5675257;10 ampoule(s) en verre de 2 ml
69817200;3400949877539;4987753;1 flacon(s) polyéthylène de 5 ml
69816582;3400936671010;3667101;plaquette(s) PVC aluminium de 90 comprimé(s)
69816582;3400936670877;3667087;plaquette(s) PVC aluminium de 30 comprimé(s)
69816276;3400935373151;3537315;plaquette(s) thermoformée(s) PVC-aluminium de 100 comprimé(s)
69816276;3400935373090;3537309;plaquette(s) thermoformée(s) PVC-aluminium de 50 comprimé(s)
69816080;3400930057100;;1 flacon(s) en verre
69814229;3400937324076;3732407;plaquette(s) PVC-Aluminium de 30 comprimé(s)
69814072;3400936440920;3644092;tube(s) polypropylène de 60 comprimé(s)
69812744;3400926703837;2670383;1 flacon(s) en verre
69812630;3400956232147;5623214;5 flacon(s) en verre de 1,625 mg
69811279;3400936874343;3687434;1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 0,5 ml muni d'un tip-cap avec 2 aiguille(s) séparées
69811090;3400956721931;5672193;1 flacon(s) en verre
69809723;3400938206661;3820666;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s)
69808144;3400927723629;2772362;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
69807042;3400937543378;3754337;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)
69806741;3400955595229;5559522;plaquette(s) thermoformée(s) PVC-Aluminium de 500  comprimé(s)
69806588;3400930132883;;1 flacon(s) polypropylène de 30 gélule(s)
69806289;3400937411684;3741168;1 flacon(s) en verre brun de 125 mL avec seringue(s) pour administration orale polyéthylène polystyrène
69806008;3400930060278;;15 sachet(s) polytéréphtalate (PET) aluminium polyéthylène de 5 ml
69805340;3400937196833;3719683;plaquette(s) thermoformée(s) polypropylène aluminium de 90 comprimé(s)
69805340;3400935780768;3578076;plaquette(s) thermoformée(s) polypropylène aluminium de 100 comprimé(s)
69805340;3400935780478;3578047;plaquette(s) thermoformée(s) polypropylène aluminium de 30 comprimé(s)
69805237;3400939897158;3989715;plaquette(s) PVC PVDC aluminium de 14 comprimé(s)
69804637;3400932634965;3263496;1 ampoule(s) en verre de 1 ml
69803752;3400955004066;;1 flacon(s) en verre - 1 seringue(s) préremplie(s) en verre de 2,5 ml avec aiguille(s) avec tampon(s) alcoolisé(s) avec dispositif(s) de transfert
69802682;3400930193891;;plaquette(s) PVC aluminium de 30 comprimé(s)
69801139;3400939322827;3932282;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 6 comprimé(s) ( abrogée le 12/03/2020)
69801139;3400930202777;;plaquette(s) PVC aluminium de 6 comprimé(s)
69800927;3400930244661;;1 seringue préremplie en verre de 3 mL avec 1 aiguille
69800507;3400958141676;5814167;100 plaquette(s) thermoformée(s) polypropylène aluminium de 1 comprimé(s)
69800507;3400921922745;2192274;plaquette(s) thermoformée(s) polypropylène aluminium de 42 comprimé(s)
69800507;3400921922684;2192268;plaquette(s) thermoformée(s) polypropylène aluminium de 28 comprimé(s)
69800507;3400921922516;2192251;plaquette(s) thermoformée(s) polypropylène aluminium de 14 comprimé(s)
69799656;3400949219780;4921978;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
69798262;3400939012704;3901270;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
69798127;3400936434318;3643431;1 flacon(s) polytéréphtalate (PET) de 100 ml avec gobelet doseur polypropylène
69798127;3400935635549;3563554;1 flacon(s) polytéréphtalate (PET) avec pompe doseuse de 5000  ml
69798127;3400934464232;3446423;1 flacon(s) polytéréphtalate (PET) de 500 ml avec gobelet doseur polypropylène
69798127;3400934464171;3446417;1 flacon(s) polytéréphtalate (PET) de 300 ml avec gobelet doseur polypropylène
69797801;3400933854089;3385408;3 plaquette(s) thermoformée(s) PVC aluminium de 21 comprimés blancs et de 7  comprimés verts
69797801;3400933853839;3385383;1 plaquette(s) thermoformée(s) PVC aluminium de 21 comprimés blancs et de 7  comprimés verts
69795857;3400938833423;3883342;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
69795608;3400949983728;4998372;plaquette(s) thermoformée(s) polypropylène aluminium de 18 pastille(s)
69794641;3400930153512;;1 flacon  en verre
69793977;3400927643514;2764351;3 plaquette(s) thermoformée(s) aluminium polyamide PVC de 10 comprimé(s)
69793728;3400956098002;5609800;5 flacon(s) en verre de 14,23  mg
69793557;3400930190128;;3 plaquettes aluminium de 10 lyophilisats sublinguaux
69792010;3400949766666;4976666;flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s)
69792010;3400949766376;4976637;flacon(s) polyéthylène haute densité (PEHD) de 14 gélule(s)
69792010;3400949766208;4976620;flacon(s) polyéthylène haute densité (PEHD) de 7 gélule(s)
69792010;3400949765836;4976583;plaquette(s) aluminium de 28 gélule(s)
69792010;3400949765775;4976577;plaquette(s) aluminium de 14 gélule(s)
69792010;3400949765607;4976560;plaquette(s) aluminium de 7 gélule(s)
69791937;3400921874976;2187497;3 flacon(s) polyéthylène haute densité (PEHD) de 60 mL avec pompe(s) doseuse(s) polyéthylène avec applicateur(s)
69791271;3400936466944;3646694;6 seringue(s) préremplie(s) en verre de 0,4 ml avec aiguille(s)
69791271;3400936466883;3646688;6 seringue(s) préremplie(s) en verre de 0,3 ml avec aiguille(s)
69791271;3400935497499;3549749;6 seringue(s) préremplie(s) en verre de 0,8 ml avec aiguille(s)
69791271;3400935497260;3549726;6 seringue(s) préremplie(s) en verre de 0,6 ml avec aiguille(s)
69791271;3400935497031;3549703;6 seringue(s) préremplie(s) en verre de 0,5 ml avec aiguille(s)
69791271;3400934931215;3493121;6 seringue(s) préremplie(s) en verre de 1 ml avec aiguille(s)
69791143;3400936093393;3609339;1 flacon(s) polyéthylène haute densité (PEHD) de 30  gélule(s)
69790109;3400949014156;4901415;plaquette(s) thermoformée(s) aluminium de 28 comprimé(s)
69790080;3400930243947;;1 seringue préremplie en verre de 0,30 mL avec aiguille dans un stylo injecteur
69786534;3400930147481;;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
69786534;3400930147474;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
69786114;3400926853389;2685338;5 cartouche(s) en verre de 3 ml
69785998;3400930252444;;100 plaquette(s) aluminium PVC-Aluminium PVDC de 1 comprimé (dose unitaire)
69784800;3400930025536;;plaquette(s) PVC-Aluminium de 90 comprimé(s)
69784800;3400930025512;;plaquette(s) PVC-Aluminium de 30 comprimé(s)
69784540;3400931443728;3144372;plaquette(s) PVC-Aluminium de 30 comprimé(s)
69784330;3400939432748;3943274;2 flacon(s) en verre - 2 seringue(s) préremplie(s) en verre de 3 ml avec 2 adaptateur(s) pour flacon avec 2 aiguille(s)
69784280;3400938250084;3825008;plaquette(s) polyamide aluminium PVC-Aluminium de 12 comprimé(s)
69784280;3400938249835;3824983;plaquette(s) polyamide aluminium PVC-Aluminium de 4 comprimé(s)
69783762;3400939003429;3900342;6 plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s)
69783762;3400930311714;3031171;plaquette(s) thermoformée(s) PVC PVDC aluminium de 20  comprimé(s)
69782233;3400930123874;;7 plaquette(s) PVC OPA : polyamide orienté aluminium polytéréphtalate (PET) papier de 1 lyophilisat(s)
69782087;3400930211427;;1 flacon en verre de 20 mL
69781373;3400930074749;3007474;plaquette(s) thermoformée(s) PVC-aluminium de 50  comprimé(s)
69781373;3400930074688;3007468;plaquette(s) thermoformée(s) PVC-aluminium de 20  comprimé(s)
69780531;3400949446438;4944643;plaquette(s) aluminium de 90 comprimé(s)
69780531;3400949445608;4944560;plaquette(s) aluminium de 28 comprimé(s)
69779664;3400930036037;;1 pilulier(s) polypropylène de 30 comprimé(s)
69778288;3400935211422;3521142;30 sachet(s)-dose(s) polyéthylène papier aluminium de 3 g
69778256;3400936808867;3680886;plaquette(s) aluminium PVC de 12 gélule(s)
69777706;3400935524676;3552467;1 seringue(s) préremplie(s) en verre de 0,5 ml
69777040;3400949270187;4927018;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
69776892;3400935948335;3594833;1 flacon(s) en verre de 10,5 g de poudre avec seringue(s) pour administration orale polyéthylène polystyrène
69774343;3400955865360;5586536;10 flacon(s) en verre
69774343;3400931552819;3155281;1 flacon(s) en verre - 1 ampoule(s) en verre de 2  ml
69774158;3400935951694;3595169;plaquette(s) thermoformée(s) PVC-aluminium de 45  comprimé(s)
69772883;3400930156520;;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
69772883;3400930156506;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
69772221;3400930153161;;10 seringues préremplies polypropylène de 10 mL, emballées individuellement sous blister
69772164;3400930152690;;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
69771920;3400936743250;3674325;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
69771849;3400936574564;3657456;6 plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 10 comprimé(s)
69771614;3400926982751;2698275;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
69770448;3400941673177;4167317;plaquette(s) aluminium de 90 comprimé(s)
69770448;3400941672637;4167263;plaquette(s) aluminium de 30 comprimé(s)
69770028;3400935570802;3557080;30 sachet(s) papier aluminium polyéthylène de 4,2  g
69770003;3400934093852;3409385;2 plaquette(s) thermoformée(s) PVDC PVC-aluminium de 10  comprimé(s)
69769588;3400927490095;2749009;plaquette(s) PVC-Aluminium papier de 12 comprimé(s) avec sécurité enfant
69768949;3400931808534;3180853;plaquette(s) PVC-Aluminium de 30 comprimé(s)
69768123;3400930211168;;1 flacon en verre de 1 g - 1 flacon en verre de 50 mL avec 1 dispositif de transfert Octajet et 1 filtre antiparticules
69767594;3400936381575;3638157;plaquette(s) thermoformée(s) PVC-Aluminium de 8 comprimé(s)
69766923;3400955679417;5567941;10 seringue(s) préremplie(s) en verre avec système de sécurité de 0,2 ml : manchon plastique transparent
69766567;3400930180174;;plaquettes PVC PVDC aluminium de 28 comprimés
69766528;3400930243916;;1 seringue préremplie en verre de 0,15 mL avec aiguille dans un stylo injecteur
69766001;3400949000678;;plaquette(s) PVC-Aluminium de 90 comprimé(s)
69766001;3400949000661;;plaquette(s) PVC-Aluminium de 30 comprimé(s)
69765390;3400936647527;3664752;plaquette(s) thermoformée(s) PVC-Aluminium de 12 comprimé(s)
69764662;3400933998301;3399830;1 flacon(s) pulvérisateur(s) polyéthylène de 15  ml
69764452;3400930139288;;plaquette(s) PVC PVDC aluminium de 4 comprimé(s)
69764032;3400930187937;;plaquette(s) PVC-Aluminium de 10 comprimé(s)
69763208;3400930592069;3059206;1 flacon(s) de 20 comprimé(s) ( abrogée le 11/07/2019)
69763208;3400930180365;;3 plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s)
69761926;3400930141298;;12 plaquette(s) unitaires PVC PVDC aluminium de 1 comprimé(s)
69761926;3400930141281;;8 plaquette(s) unitaires PVC PVDC aluminium de 1 comprimé(s)
69761926;3400930141274;;4 plaquette(s) unitaires PVC PVDC aluminium de 1 comprimé(s)
69761794;3400930079065;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s)
69760411;3400936575974;3657597;plaquette(s) thermoformée(s) PVC-Aluminium de 40 capsule(s)
69759672;3400937809610;3780961;1 flacon(s) en verre brun contenant 26,3 g de poudre avec seringue(s) pour administration orale graduée avec adaptateur(s) pour flacon
69758944;3400938887532;3888753;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)
69758944;3400938887303;3888730;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
69756861;3400938665796;3866579;1 flacon(s) en verre
69756142;3400930008867;;1 flacon(s) en verre (de type III) de 2,5 ml avec 20 spatule(s)
69754337;3400938576986;3857698;2 poche(s) polyoléfine suremballée(s)/surpochée(s) de 5000 ml avec système de connexion - Système Sleep Safe
69754337;3400936007819;3600781;4 poche(s) polyoléfine suremballée(s)/surpochée(s) de 3000 ml avec système de connexion - Système Sleep Safe
69754337;3400936007529;3600752;4 poche(s) polyoléfine suremballée(s)/surpochée(s) de 2000 ml avec dispositif(s) de transfert avec système de connexion avec poche de drainage - Système Stay Safe
69753527;3400957707835;5770783;1 flacon(s) en verre de 50 ml
69753527;3400957707774;5770777;1 flacon(s) en verre de 25 ml
69753527;3400957707606;5770760;1 flacon(s) en verre de 5 ml
69751818;3400932827084;3282708;1 flacon(s) en verre de 180 ml
69751088;3400934654039;3465403;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)
69749137;3400955057444;;1 flacon(s) en verre de 1300 UI - 1 flacon(s) de 10 ml avec dispositif(s) de reconstitution
69746358;3400930068892;;plaquette(s) PVC PVDC aluminium de 14 gélule(s)
69745669;3400935545787;3554578;1 tube(s) aluminium de 15 g
69744670;3400937625906;3762590;plaquette(s) thermoformée(s) PVC-Aluminium de 48 comprimé(s)
69744389;3400927651328;2765132;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 90 comprimé(s)
69744389;3400927651267;2765126;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 30 comprimé(s)
69743305;3400956111978;5611197;10 flacon(s) en verre de 10 ml contenant 2,097 g de poudre
69743305;3400955037552;;10 flacon(s) en verre de 15 ml contenant 2,097 g de poudre
69742865;3400932340989;3234098;1 flacon(s) en verre brun de 200 ml avec fermeture de sécurité enfant avec bouchon doseur
69742819;3400930056844;;plaquette(s) PVC aluminium de 56 comprimé(s)
69742819;3400930056806;;plaquette(s) PVC aluminium de 28 comprimé(s)
69742819;3400930056783;;plaquette(s) PVC aluminium de 14 comprimé(s)
69742445;3400927732904;2773290;8 sachet(s) papier aluminium polyéthylène
69742210;3400949004881;;plaquette(s) thermoformée(s) PVDC aluminium PVC de 24 pastille(s)
69742203;3400930101124;;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
69742178;3400936320482;3632048;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)
69741731;3400937720977;3772097;30 sachet(s)-dose(s) copolymère d'éthylène aluminium polyéthylène basse densité (PEBD) papier polyéthylène de 1 dispositif(s)
69741731;3400937328500;3732850;7 sachet(s)-dose(s) copolymère d'éthylène aluminium polyéthylène basse densité (PEBD) papier polyéthylène de 1 dispositif(s)
69741329;3400930138052;;plaquette(s) aluminium PVC de 30 comprimé(s)
69740106;3400930249017;;plaquette(s) PVC PVDC PVC-Aluminium de 7 comprimé(s)
69740017;3400935781888;3578188;plaquette(s) PVC-Aluminium de 90 comprimé(s)
