Code_CIS;Code_CIP13;Dispositif
69415162;3400949938773;
69415162;3400941688027;
69415162;3400936367159;
69415162;3400935062666;
69415162;3400935062376;
69414886;3400930053843;
69414886;3400930053812;
69414377;3400949119974;
69414103;3400927738647;
69414103;3400927738586;
69414046;3400930191576;
69413460;3400941687426;
69411153;3400921942156;
69410884;3400936116559;
69410877;3400949951321;
69410368;3400921898989;
69407386;3400930072899;
69407386;3400930020609;
69406163;3400930007631;
69405531;3400930231272;
69403879;3400932147762;
69401508;3400930261729;
69401038;3400930220221;
69400922;3400957235369;
69399740;3400957221461;
69399740;3400957221232;
69399555;3400930089972;
69396317;3400949026623;
69394597;3400934796708;
69394597;3400934427442;
69394106;3400921924695;
69394106;3400921924527;
69393253;3400939295701;
69393253;3400939295350;
69392468;3400935833440;
69392443;3400936169319;
69391170;3400927370069;
69390232;3400949600915;
69389536;3400938864649;
69388669;3400933833619;
69387574;3400956362400;
69387574;3400956305919;
69386789;3400927817571;
69386458;3400939200897;
69386390;3400956789887;
69386390;3400937157452;
69385242;3400938909517;
69385242;3400938908916;
69384667;3400939652351;
69384667;3400939652290;
69382374;3400941864384;
69382100;3400934985843;
69381938;3400930053775;
69381938;3400930053744;
69381692;3400935314369;
69381692;3400935314130;
69381411;3400949461745;
69381219;3400922090467;
69381219;3400922090009;
69381048;3400934593482;
69380170;3400930129289;
69380042;3400927888489;
69380042;3400927888311;
69379595;3400928001535;
69378155;3400931684381;
69377815;3400930248393;
69377288;3400939282572;
69377174;3400949397778;
69377174;3400922183701;
69376930;3400937393614;
69376930;3400932303731;
69376250;3400930134009;
69375846;3400955853763;
69374160;3400933052140;
69374160;3400933052089;
69373941;3400933092641;
69373521;3400927939730;
69372750;3400939595887;
69372088;3400938193213;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
69371748;3400926645144;
69371748;3400926645083;
69369640;3400921906608;
69369640;3400921906547;
69369042;3400936726680;
69368969;3400935179104;
69368816;3400930115343;
69367995;3400938436679;
69367995;3400936037625;
69365019;3400930023846;
69364999;3400935588081;
69364180;3400938207491;
69361469;3400932364992;
69361469;3400931950912;
69360552;3400939678207;
69358697;3400935922779;
69357912;3400955076063;
69357111;3400939799643;
69356486;3400930142172;
69356486;3400930142165;
69356080;3400939283005;
69356073;3400921618075;
69356073;3400921617535;
69355498;3400927709081;
69355352;3400949003136;
69355295;3400936105034;
69354916;3400955031970;
69354916;3400930090015;
69354407;3400934665325;
69352630;3400936924291;
69352541;3400927983733;
69352192;3400937321174;
69351293;3400930131183;
69351293;3400930131176;
69351293;3400930131169;
69349794;3400955015840;"avec adaptateur(s) pour flacon;avec pansement(s);avec piston(s);avec set de perfusion;avec tampon(s) alcoolisé(s)"
69349673;3400941660511;
69349666;3400926879815;
69348361;3400936535183;
69347505;3400957678418;
69347505;3400957678357;
69347302;3400930190708;
69347028;3400938842586;
69347028;3400930189764;
69347028;3400927367168;
69346798;3400927414046;
69346798;3400927413445;
69346606;3400949007691;
69346531;3400931308614;
69346054;3400926830038;
69345098;3400935356062;
69344548;3400934008009;
69343268;3400930205587;
69342796;3400930057339;
69341566;3400935752383;
69341566;3400934702846;
69341484;3400930055571;avec seringue(s) pour administration orale
69340343;3400955027805;
69340304;3400933459758;
69340279;3400941945731;
69340279;3400941945670;
69340279;3400941945502;
69340279;3400941945441;
69339992;3400930157206;
69339782;3400936098138;
69339782;3400936097766;
69339049;3400957557898;
69339049;3400957557720;
69339049;3400957557669;
69339049;3400955081760;
69339049;3400955081753;
69337589;3400932758265;
69337532;3400935924490;
69337532;3400935924322;
69337475;3400930227404;
69337475;3400930227398;
69337265;3400939621425;
69337265;3400926632717;
69335481;3400949758791;
69335481;3400949758562;
69335481;3400949758333;
69335086;3400932345205;
69333402;3400958285486;
69331903;3400949003570;
69329731;3400932705917;
69329603;3400936455719;
69329539;3400926998660;
69329539;3400926998141;
69329400;3400926787172;
69329044;3400941739446;
69329044;3400941739095;
69329044;3400941738906;
69328782;3400956165797;
69327214;3400937310697;
69327214;3400936832060;
69326767;3400938203820;
69326436;3400930234433;
69325964;3400935081827;
69325747;3400936433946;
69325035;3400927436277;avec aiguille(s)
69325035;3400927436109;avec aiguille(s)
69323970;3400933129415;
69323760;3400930495445;
69323760;3400930495384;
69323454;3400937461481;
69323454;3400937461191;
69323365;3400930155325;
69323162;3400938414448;
69321040;3400957386443;
69321040;3400957386382;
69320675;3400926883256;
69320390;3400933666644;
69320216;3400926972875;
69320216;3400926972356;
69320173;3400955061922;
69320173;3400930169780;
69319897;3400921777024;
69319623;3400941898273;
69319623;3400941898105;
69318749;3400957684501;
69318400;3400930139110;
69318400;3400930139080;
69318101;3400939202099;
69317889;3400936368859;
69316926;3400922295862;
69316449;3400935784032;
69316285;3400939157573;
69316285;3400939157283;
69314170;3400936687509;
69313759;3400933363383;
69313759;3400930206157;avec compte-gouttes
69311110;3400930148754;
69311014;3400937747653;
69310332;3400926889401;avec aiguille(s)
69310040;3400930181485;
69309629;3400941533969;
69309586;3400941601439;
69309586;3400941600838;
69309579;3400926983871;
69309547;3400932999859;
69309166;3400936883857;
69309166;3400936883796;
69309020;3400930188842;
69307610;3400930087954;
69307585;3400922397450;
69307489;3400930200971;
69307215;3400937353403;
69307215;3400937353113;
69304991;3400930219393;
69304991;3400930186367;
69304938;3400955665397;
69304938;3400932153565;
69304169;3400934944512;
69304094;3400930200193;
69303640;3400939240121;
69303640;3400930669334;
69302990;3400955060796;
69302392;3400930140093;
69301899;3400938440461;
69301034;3400933590499;
69298346;3400933899783;
69298093;3400938614060;
69298093;3400938613988;
69297657;3400949295722;
69297657;3400949295661;
69295649;3400937937160;
69294611;3400937946094;
69293057;3400936580367;
69292959;3400927587870;
69291960;3400936282940;
69291960;3400930060247;
69291960;3400930060223;
69291960;3400930060216;
69291896;3400933665814;
69290844;3400956611430;
69290844;3400936778900;
69290844;3400936778788;
69290844;3400936778610;
69290844;3400936778498;
69290844;3400936778320;
69290844;3400936778030;
69290844;3400936777958;
69290844;3400936777729;
69290698;3400934131684;
69290545;3400933880514;
69289895;3400930140734;"avec aiguille(s) sécurisée(s);avec piston(s)"
69289176;3400928005496;
69289176;3400928005328;
69288409;3400930239087;
69288373;3400930137574;
69287684;3400949500550;
69287684;3400949413720;
69287684;3400949413669;
69287499;3400936920330;
69285434;3400930075043;"avec aiguille(s);avec piston(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
69284777;3400922139128;
69284439;3400955074267;
69284407;3400937719629;
69283419;3400934753183;
69283419;3400934752872;
69281980;3400932691166;
69281126;3400927357572;
69281126;3400927357404;
69281126;3400927357343;
69281119;3400930043462;
69279730;3400956569007;
69279730;3400936908444;
69279730;3400936440111;
69279253;3400957149512;
69279246;3400921927719;
69279221;3400930078778;
69279221;3400930078754;
69279221;3400930078747;
69278991;3400941662461;
69278411;3400930188989;
69278297;3400958398070;
69278094;3400949003266;
69277601;3400930028117;
69276588;3400934052750;
69276403;3400949291069;
69276232;3400932364015;
69276232;3400932363933;
69276143;3400930100844;
69275098;3400930242797;
69274765;3400949749119;
69274765;3400949748976;
69274060;3400930257296;
69273510;3400930370155;
69272860;3400927812897;
69270884;3400955026433;
69270457;3400927936258;
69269825;3400922066974;
69269647;3400935312938;
69267482;3400938263381;
69266996;3400935948793;
69265912;3400956703203;
69265691;3400933046347;
69265638;3400926857004;
69264461;3400957222581;
69261892;3400935788924;
69261547;3400936277397;
69261401;3400930210918;avec compte-gouttes
69260153;3400927946363;avec seringue(s) doseuse(s)
69259329;3400949280124;
69259329;3400949279524;
69258501;3400934667107;
69258437;3400930031162;
69258056;3400956091775;
69258056;3400955614012;
69258056;3400955603993;
69257869;3400927586750;
69257869;3400927586231;
69256767;3400936562967;
69256767;3400936562738;
69256710;3400926884376;"avec aiguille(s);avec protège-aiguille"
69256226;3400930231012;
69256226;3400930223536;
69255195;3400932162901;
69253041;3400932247110;
69252929;3400930158760;
69252929;3400930158746;
69252719;3400936946125;
69251791;3400934109683;
69250554;3400926660512;
69250369;3400949399031;
69250216;3400938151800;
69249210;3400926838942;
69249210;3400926838713;
69248642;3400936499881;
69248642;3400936499362;
69248642;3400936499072;
69248521;3400935702586;
69248005;3400957347352;
69247501;3400930129746;avec protège-aiguille
69247501;3400930129739;avec protège-aiguille
69245429;3400930140185;
69245055;3400930702482;
69245055;3400930008775;
69244971;3400935895424;
69244971;3400933171575;
69244971;3400933171407;
69244971;3400933171346;
69244163;3400930009734;avec spatule(s)
69244131;3400930096147;
69243759;3400927626074;
69243410;3400927497360;
69243410;3400927497070;
69243168;3400955031277;
69243168;3400955031246;
69243008;3400949000388;
69242155;3400930115022;
69242155;3400930115008;
69242130;3400933657598;
69241765;3400930167069;
69241562;3400922253930;avec aiguille(s)
69240866;3400922137926;
69240211;3400935334060;
69240179;3400930100615;
69239390;3400931003342;
69239369;3400933549749;
69239369;3400933532369;
69236394;3400956236220;
69236394;3400956232376;
69236138;3400930057391;
69235837;3400932460267;
69235748;3400934991295;
69235513;3400921677447;
69235506;3400930111864;
69235342;3400930043523;
69234258;3400934379444;
69233925;3400949463527;
69233747;3400955937722;
69233747;3400933927851;
69233327;3400955663737;
69233067;3400922019031;
69233067;3400922018720;
69233035;3400949000784;
69232606;3400935888679;
69232606;3400931177838;
69232595;3400930254264;
69230270;3400937575256;"avec aiguille(s);avec dispositif(s) d'administration;avec seringue(s)"
69228426;3400932779727;
69227858;3400957508463;
69227858;3400957508173;
69227858;3400957507923;
69226514;3400949512584;
69226514;3400949511693;
69226514;3400949504770;
69226514;3400949500079;
69226514;3400936080157;
69226514;3400936080096;
69226336;3400930166284;
69226336;3400930159927;
69225978;3400938210224;
69225686;3400934981180;
69225138;3400935279668;
69224470;3400932730759;
69223308;3400937547390;
69221111;3400930007648;
69220333;3400930105177;avec embout(s)
69219167;3400938960204;
69218485;3400941967733;
69218485;3400941967382;
69218161;3400936533172;
69214818;3400934416446;
69214519;3400930176207;avec distributeur(s)
69214070;3400957562281;
69214070;3400957562113;
69213011;3400957644239;
69213011;3400939901671;
69211811;3400930137383;
69211366;3400935743800;
69211156;3400956341238;
69211156;3400956213917;
69210848;3400930269398;
69209162;3400938448795;
69208950;3400930087268;
69208135;3400939594996;
69208046;3400955762713;
69207994;3400935931474;
69206903;3400936429345;
69206885;3400930151495;
69206159;3400930123188;
69205527;3400930233825;
69205370;3400930236864;avec gobelet(s) doseur(s)
69205370;3400930157510;avec gobelet(s) doseur(s)
69204941;3400936717817;
69204941;3400936717756;
69204699;3400927982613;
69203907;3400934639302;
69203693;3400932539314;
69203202;3400939339047;
69202221;3400926967093;
69202036;3400936746213;
69201849;3400936876415;
69201646;3400958216060;
69200761;3400930479308;
69200149;3400955075455;
69200149;3400955075448;
69200149;3400955075431;
69200149;3400955075424;
69200149;3400955075417;
69200149;3400955075400;
69200149;3400955075394;
69200149;3400955075387;
69200149;3400955075370;
69200149;3400955075363;
69200149;3400955075356;
69200149;3400955075349;
69200149;3400955075332;
69200149;3400955075325;
69200149;3400955075301;
69200149;3400955075295;
69200149;3400955075288;
69200149;3400955075271;
69200149;3400955075264;
69200149;3400955075240;
69200149;3400955075233;
69200149;3400955075226;
69200149;3400955075219;
69200149;3400955075202;
69200149;3400955075189;
69200149;3400955075172;
69200149;3400955075165;
69200149;3400955075158;
69200149;3400955075141;
69200149;3400955075134;
69200149;3400955075127;
69200149;3400955075110;
69200149;3400955075103;
69200149;3400955075097;
69200149;3400955075080;
69200149;3400955075073;
69200149;3400955075066;
69200035;3400936481732;
69198890;3400937196482;
69198890;3400932955107;
69198794;3400936052123;
69198513;3400922266718;
69198506;3400957428648;
69197614;3400937146166;
69197614;3400933852429;
69197468;3400936574793;
69196658;3400937799522;
69196658;3400937799461;
69196619;3400921968521;
69196619;3400921968170;
69196284;3400930156162;
69194835;3400939892306;
69194835;3400939892016;
69193861;3400938407815;
69192161;3400949002993;
69190947;3400935117069;
69190025;3400930071465;
69188939;3400937426992;
69187164;3400937667487;
69186151;3400934238536;
69185423;3400934223228;
69185366;3400930040584;
69184289;3400934830808;avec cuillère-mesure
69184289;3400932680689;avec cuillère-mesure
69183696;3400938672770;
69183696;3400938672541;
69181930;3400937392891;
69181930;3400935652867;
69181268;3400930182567;
69181040;3400930039908;
69180611;3400937814690;
69179872;3400935983862;
69179872;3400934264269;
69179413;3400930059692;
69178507;3400930192597;
69177024;3400928005847;
69177024;3400928005786;
69176659;3400930227367;
69176431;3400930596081;
69176431;3400930150924;
69176399;3400930069073;
69175660;3400937976022;
69175190;3400934688096;
69174918;3400930243404;
69174754;3400938215137;
69174658;3400955989998;
69174658;3400955989820;
69174658;3400955989769;avec dispositif(s) de reconstitution
69174003;3400934883675;
69172447;3400934821523;
69172162;3400935747532;
69172109;3400939844510;
69171174;3400949304578;
69171021;3400932670345;
69171021;3400932670284;
69170898;3400938749984;
69170898;3400938749816;
69170784;3400936476998;
69170784;3400930061138;
69170503;3400930200490;
69170446;3400935887788;
69170325;3400937830720;
69170325;3400937830669;
69170325;3400937830430;
69169038;3400941611834;
69169038;3400941610653;
69169038;3400941610424;
69169038;3400941610073;
69169038;3400941609824;
69167489;3400930113479;
69166540;3400930137345;
69166273;3400930156834;
69166273;3400930156827;
69166063;3400934366376;
69165716;3400936116788;
69164614;3400936575165;
69164379;3400935813688;
69163754;3400949023721;
69163754;3400949023660;
69163238;3400933919467;
69161828;3400930151198;"avec embout(s) nasal(aux);avec pompe(s) doseuse(s)"
69161828;3400930151181;"avec embout(s) nasal(aux);avec pompe(s) doseuse(s)"
